Refresh_Mission,Refresh Mission,Actualiser la mission,Actualizar Missão,Mission aktualisieren,Aggiorna missione,ミッション更新,Actualizar misión,Обновить миссию,刷新任务,刷新任務,刷新任務,미션 새로고침,تحديث المهمة,Vernieuw missie,Görevi Yenile,Segarkan Misi,รีเฟรชภารกิจ,Làm mới nhiệm vụ,,,Odśwież misję,,
Refresh_Mission_Tip,Choose a mission to refresh,Choisissez une mission à actualiser,Escolha uma missão para atualizar,Wähle eine Mission zum Aktualisieren,Scegli una missione da aggiornare,更新するミッションを選択してください,Elige una misión para actualizar,Выберите миссию для обновления,选择要刷新的任务,選擇要刷新的任務,選擇要刷新的任務,새로고침할 미션을 선택하세요,اختر مهمة لتحديثها,Kies een missie om te vernieuwen,Yenilenecek görevi seçin,Pilih misi untuk disegarkan,เลือกภารกิจที่จะรีเฟรช,Chọn nhiệm vụ để làm mới,,,Wybierz misję do odświeżenia,,
Refresh,Refresh,Actualiser,Atualizar,Aktualisieren,Aggiorna,更新,Actualizar,Обновить,刷新,刷新,刷新,새로고침,تحديث,Vernieuw,Yenile,Segarkan,รีเฟรช,Làm mới,,,Odśwież,,
rtc_name,Road To Champion,Road To Champion,Road To Champion,Road To Champion,Road To Champion,チャンピオンシップへの道,Road To Champion,Путь к чемпионству,冠军之路,冠軍之路,冠軍之路,챔피언십으로 가는 길,الطريق إلى البطولة,Road To Champion,Şampiyonluk Yolu,Road To Champion,เส้นทางสู่แชมเปียนชิป,Con đường đến chức vô địch,,,Droga do mistrzostwa,,
more_games,More Games,Plus de jeux,Mais jogos,Mehr Spiele,Altri giochi,その他のゲーム,Más juegos,Другие игры,更多游戏,更多遊戲,更多遊戲,더 많은 게임,المزيد من الألعاب,Meer spellen,Daha fazla oyun,Lebih banyak permainan,เกมเพิ่มเติม,Trò chơi khác,,,Więcej gier,,
Brazil1994RTC_Title,Brazil 1994 Road to Championship,Brésil 1994 En route pour le titre,Brasil 1994 Rumo ao Título,Brasilien 1994 Weg zur Meisterschaft,Brasile 1994: la via verso il titolo,ブラジル1994 優勝への道,Brasil 1994: El camino al título,Бразилия 1994 Путь к чемпионству,巴西1994冠军之路,巴西1994冠軍之路,巴西1994冠軍之路,브라질 1994: 우승으로 가는 길,البرازيل 1994 الطريق إلى البطولة,Brazilië 1994 Weg naar het kampioenschap,Brezilya 1994 Şampiyonluk Yolu,Brasil 1994 Jalan Menuju Juara,บราซิล 1994 เส้นทางสู่แชมป์,Brazil 1994 Đường tới chức vô địch,,,Brazylia 1994 Droga do mistrzostwa,,
Brazil1994RTC_LD,"Join the Brazil 1994 Road to Championship limited-time challenge before <b>#time# (UTC)</b>! Complete tasks to unlock the iconic <b>Brazil 1994 National Team</b>, <b>three legendary players</b>, and <b>bonus coins</b>. Claim your unique rewards in Career Mode before they expire—seize the opportunity!","Rejoignez le défi à durée limitée Brésil 1994 En route pour le titre avant <b>#time# (UTC)</b> ! Terminez les tâches pour débloquer l'emblématique <b>Équipe nationale du Brésil 1994</b>, <b>trois joueurs légendaires</b> et des <b>pièces bonus</b>. Récupérez vos récompenses uniques en mode Carrière avant qu'elles n'expirent, ne manquez pas cette opportunité !","Participe do desafio por tempo limitado Brasil 1994 Rumo ao Título antes de <b>#time# (UTC)</b>! Complete tarefas para desbloquear a icônica <b>Seleção Brasileira de 1994</b>, <b>três jogadores lendários</b> e <b>moedas bônus</b>. Resgate suas recompensas exclusivas no Modo Carreira antes que expirem — aproveite a oportunidade!","Nimm an der zeitlich begrenzten Herausforderung Brasilien 1994 Weg zur Meisterschaft teil, bevor es <b>#time# (UTC)</b> ist! Schließe Aufgaben ab, um das legendäre <b>Brasilien 1994 Nationalteam</b>, <b>drei legendäre Spieler</b> und <b>Bonusmünzen</b> freizuschalten. Hol dir deine einzigartigen Belohnungen im Karrieremodus, bevor sie ablaufen – nutze die Gelegenheit!","Partecipa alla sfida a tempo limitato Brasile 1994: La via verso il titolo prima delle <b>#time# (UTC)</b>! Completa le attività per sbloccare l'iconica <b>Nazionale Brasiliana 1994</b>, <b>tre giocatori leggendari</b> e <b>monete bonus</b>. Ritira le tue ricompense uniche in Modalità Carriera prima che scadano: cogli l'occasione!",<b>#time# (UTC)</b>までに、期間限定チャレンジ「ブラジル1994 優勝への道」に参加しよう！タスクを完了して、象徴的な<b>ブラジル1994代表チーム</b>、<b>レジェンド選手3名</b>、<b>ボーナスコイン</b>をアンロックしましょう。期限切れになる前にキャリアモードでユニークな報酬を受け取ってください。このチャンスをお見逃しなく！,"¡Únete al desafío por tiempo limitado Brasil 1994: El camino al título antes de las <b>#time# (UTC)</b>! Completa las tareas para desbloquear la icónica <b>Selección de Brasil 1994</b>, <b>tres jugadores legendarios</b> y <b>monedas de bonificación</b>. ¡Reclama tus recompensas únicas en el Modo Carrera antes de que caduquen: aprovecha la oportunidad!","Участвуйте в ограниченном по времени испытании ""Бразилия 1994 Путь к чемпионству"" до <b>#time# (UTC)</b>! Выполняйте задания, чтобы разблокировать легендарную <b>сборную Бразилии 1994 года</b>, <b>трех легендарных игроков</b> и <b>бонусные монеты</b>. Заберите награды в режиме карьеры, пока не истекли—не упустите возможность!",在 <b>#time# (UTC)</b> 之前参加“巴西1994 冠军之路”限时挑战！完成任务即可解锁经典的 <b>巴西1994国家队</b>、<b>三名传奇球员</b> 以及 <b>奖励金币</b>。请在过期前于职业模式中领取您的专属奖励——抓住机会！,在 <b>#time# (UTC)</b> 之前參加「巴西1994 冠軍之路」限時挑戰！完成任務即可解鎖經典的 <b>巴西1994國家隊</b>、<b>三名傳奇球員</b> 以及 <b>獎勵金幣</b>。請在過期前於生涯模式中領取您的專屬獎勵——把握機會！,在 <b>#time# (UTC)</b> 之前參加「巴西1994 冠軍之路」限時挑戰！完成任務即可解鎖經典的 <b>巴西1994國家隊</b>、<b>三名傳奇球員</b> 以及 <b>獎勵金幣</b>。請在過期前於生涯模式中領取您的專屬獎勵——把握機會！,"<b>#time# (UTC)</b> 이전에 ""브라질 1994 우승을 향한 길"" 기간 한정 챌린지에 참여하세요! 임무를 완료하고 상징적인 <b>브라질 1994 국가대표팀</b>, <b>전설적인 선수 3명</b>, <b>보너스 코인</b>을 잠금 해제하세요. 커리어 모드에서 만료되기 전에 특별한 보상을 받으세요. 기회를 놓치지 마세요!","انضم إلى تحدي ""البرازيل 1994 الطريق إلى البطولة"" لفترة محدودة قبل >b<#time# UTC>b/<! أكمل المهام لفتح >b<منتخب البرازيل الوطني لعام 1994>b/< الأيقوني، و >b<ثلاثة لاعبين أسطوريين>b/<، و >b<عملات إضافية>b/<. احصل على مكافآتك الفريدة في نمط المهنة قبل انتهاء صلاحيتها—اغتنم الفرصة!","Doe mee aan de tijdelijke uitdaging Brazilië 1994 Weg naar het kampioenschap vóór <b>#time# (UTC)</b>! Voltooi taken om het iconische <b>Nationale team van Brazilië 1994</b>, <b>drie legendarische spelers</b> en <b>bonusmunten</b> te ontgrendelen. Claim je unieke beloningen in de Carrière-modus voordat ze verlopen—grijp je kans!","<b>#time# (UTC)</b> öncesinde Brezilya 1994 Şampiyonluk Yolu süreli etkinliğine katıl! Görevleri tamamlayarak efsanevi <b>Brezilya 1994 Milli Takımı'nı</b>, <b>üç efsanevi oyuncuyu</b> ve <b>bonus jetonları</b> aç. Süresi dolmadan Kariyer Modunda benzersiz ödüllerini topla; bu fırsatı kaçırma!","Bergabunglah dalam tantangan waktu terbatas Brasil 1994 Jalan Menuju Juara sebelum <b>#time# (UTC)</b>! Selesaikan tugas untuk membuka <b>Tim Nasional Brasil 1994</b> yang ikonik, <b>tiga pemain legendaris</b>, dan <b>koin bonus</b>. Klaim hadiah unik Anda di Mode Karir sebelum kedaluwarsa—ambil kesempatannya!","เข้าร่วมความท้าทายแบบจำกัดเวลา ""บราซิล 1994 เส้นทางสู่แชมป์"" ก่อน <b>#time# (UTC)</b>! ทำภารกิจให้สำเร็จเพื่อปลดล็อก <b>ทีมชาติบราซิล 1994</b> อันโด่งดัง, <b>นักเตะระดับตำนาน 3 คน</b> และ <b>เหรียญโบนัส</b> รับรางวัลพิเศษของคุณในโหมดอาชีพก่อนที่จะหมดอายุ — คว้าโอกาสนี้ไว้!","Tham gia thử thách giới hạn thời gian Brazil 1994 Đường tới chức vô địch trước <b>#time# (UTC)</b>! Hoàn thành các nhiệm vụ để mở khóa <b>Đội tuyển Quốc gia Brazil 1994</b> mang tính biểu tượng, <b>ba cầu thủ huyền thoại</b> và <b>tiền thưởng</b>. Nhận phần thưởng độc đáo của bạn trong Chế độ Sự nghiệp trước khi chúng hết hạn—hãy nắm bắt cơ hội!",,,"Dołącz do wyzwania czasowego Brazylia 1994 Droga do mistrzostwa przed <b>#time# (UTC)</b>! Wykonaj zadania, aby odblokować kultową <b>Reprezentację Brazylii z 1994 roku</b>, <b>trzech legendarnych piłkarzy</b> oraz <b>dodatkowe monety</b>. Odbierz swoje unikalne nagrody w Trybie Kariery, zanim wygasną — wykorzystaj okazję!",,
Brazil1994RTC_SD,Complete challenges and unlock rewards including <b>Legendary Players</b>!,"Terminez les défis et débloquez des récompenses, y compris des <b>Joueurs légendaires</b> !","Complete desafios e desbloqueie recompensas, incluindo <b>Jogadores Lendários</b>!","Schließe Herausforderungen ab und schalte Belohnungen frei, darunter <b>Legendäre Spieler</b>!","Completa le sfide e sblocca ricompense, inclusi <b>Giocatori leggendari</b>!",チャレンジを完了して、<b>レジェンド選手</b>などの報酬をアンロックしよう！,"¡Completa desafíos y desbloquea recompensas, incluidos <b>Jugadores legendarios</b>!","Выполняйте испытания и открывайте награды, включая <b>Легендарных игроков</b>!",完成挑战并解锁包括<b>传奇球员</b>在内的奖励！,完成挑戰並解鎖包含<b>傳奇球員</b>在內的獎勵！,完成挑戰並解鎖包含<b>傳奇球員</b>在內的獎勵！,챌린지를 완료하고 <b>전설적인 선수</b>를 포함한 보상을 잠금 해제하세요!,أكمل التحديات وافتح المكافآت بما في ذلك <b>اللاعبون الأسطوريون</b>!,"Voltooi uitdagingen en ontgrendel beloningen, waaronder <b>Legendarische spelers</b>!",Meydan okumaları tamamla ve <b>Efsanevi Oyuncular</b> dahil ödülleri aç!,Selesaikan tantangan dan buka hadiah termasuk <b>Pemain Legendaris</b>!,ทำความท้าทายให้สำเร็จและปลดล็อกรางวัลรวมถึง <b>นักเตะระดับตำนาน</b>!,Hoàn thành các thử thách và mở khóa phần thưởng bao gồm <b>Cầu thủ huyền thoại</b>!,,,"Ukończ wyzwania i odblokuj nagrody, w tym <b>Legendarnych piłkarzy</b>!",,
restart_cup,Restart Cup,Redémarrer la coupe,Reiniciar Copa,Pokal neu starten,Ricomincia coppa,カップをリスタート,Reiniciar copa,Перезапустить кубок,重新开始杯赛,重新開始盃賽,重新開始盃賽,컵 다시 시작,إعادة بدء الكأس,Beker herstarten,Kupayı Yeniden Başlat,Mulai Ulang Piala,เริ่มการแข่งขันใหม่,Bắt đầu lại Cúp,,,Restartuj puchar,,
Spanish_Draft_Title,Spanish Super League Draft Challenge,Défi de sélection de la Super Ligue espagnole,Desafio de Seleção da Super Liga Espanhola,Auswahl-Challenge der Spanischen Superliga,Sfida di selezione della Super Lega Spagnola,スペイン・スーパーリーグ選抜チャレンジ,Desafío de selección de la Superliga Española,Испытание отбора Суперлиги Испании,西班牙超级联赛选秀挑战,西班牙超級聯賽選秀挑戰,西班牙超級聯賽選秀挑戰,스페인 슈퍼리그 선발 챌린지,تحدي اختيار الدوري الإسباني الممتاز,Selectie-uitdaging van de Spaanse Superliga,İspanya Süper Ligi Seçim Mücadelesi,Tantangan Seleksi Liga Super Spanyol,ความท้าทายการคัดเลือกซูเปอร์ลีกสเปน,Thử thách tuyển chọn Siêu Liên đoàn Tây Ban Nha,,,Wyzwanie wyboru Superligi Hiszpańskiej,,
Spanish_Draft_LD,"The Spanish Super League awaits, now it's your turn! Pick your players, craft the ultimate team, and dominate the pitch. Win <b>legendary players</b> and <b>bonus coins</b> before <b>#time# (UTC)</b>! All rewards are claimed directly in Career Mode, <b>each can only be earned once</b>. Step into the Draft Challenge now!","La Super Ligue espagnole vous attend, c’est maintenant votre tour ! Choisissez vos joueurs, composez l’équipe ultime et dominez le terrain. Gagnez des <b>joueurs légendaires</b> et des <b>pièces bonus</b> avant <b>#time# (UTC)</b> ! Toutes les récompenses sont récupérées directement dans le mode Carrière, <b>chacune ne peut être obtenue qu’une seule fois</b>. Entrez dès maintenant dans le Défi de sélection !","A Super Liga Espanhola espera por você, agora é a sua vez! Escolha seus jogadores, monte o time definitivo e domine o campo. Ganhe <b>jogadores lendários</b> e <b>moedas bônus</b> antes de <b>#time# (UTC)</b>! Todas as recompensas são resgatadas diretamente no Modo Carreira, <b>cada uma só pode ser obtida uma vez</b>. Entre agora no Desafio de Seleção!","Die Spanische Superliga wartet – jetzt bist du dran! Wähle deine Spieler, stelle das ultimative Team zusammen und dominiere das Spielfeld. Gewinne <b>legendäre Spieler</b> und <b>Bonusmünzen</b> vor <b>#time# (UTC)</b>! Alle Belohnungen werden direkt im Karrieremodus eingelöst, <b>jede kann nur einmal erhalten werden</b>. Tritt jetzt der Auswahl-Challenge bei!","La Super Lega Spagnola ti aspetta, ora tocca a te! Scegli i tuoi giocatori, crea la squadra definitiva e domina il campo. Vinci <b>giocatori leggendari</b> e <b>monete bonus</b> prima di <b>#time# (UTC)</b>! Tutte le ricompense vengono riscattate direttamente nella Modalità Carriera, <b>ognuna può essere ottenuta solo una volta</b>. Entra subito nella Sfida di selezione!",スペイン・スーパーリーグがあなたを待っています。今度はあなたの番です！選手を選び、究極のチームを作り、ピッチを支配しましょう。<b>#time# (UTC)</b>までに<b>レジェンド選手</b>と<b>ボーナスコイン</b>を獲得しましょう！すべての報酬はキャリアモードで直接受け取れ、<b>それぞれ1回のみ獲得可能</b>です。今すぐ選抜チャレンジに参加しましょう！,"¡La Superliga Española te espera, ahora es tu turno! Elige a tus jugadores, crea el equipo definitivo y domina el campo. Gana <b>jugadores legendarios</b> y <b>monedas extra</b> antes de <b>#time# (UTC)</b>! Todas las recompensas se reclaman directamente en el Modo Carrera, <b>cada una solo puede obtenerse una vez</b>. ¡Entra ahora en el Desafío de selección!","Испанская Суперлига ждёт — теперь ваш ход! Выберите игроков, соберите идеальную команду и доминируйте на поле. Получите <b>легендарных игроков</b> и <b>бонусные монеты</b> до <b>#time# (UTC)</b>! Награды выдаются прямо в режиме карьеры, <b>каждую можно получить только один раз</b>. Вступайте в испытание отбора!",西班牙超级联赛正在等待你的挑战，现在轮到你上场！挑选你的球员，打造终极阵容，统治赛场。在<b>#time# (UTC)</b>之前赢取<b>传奇球员</b>和<b>额外金币</b>！所有奖励都将在生涯模式中直接领取，<b>每项奖励只能获得一次</b>。立即加入选秀挑战！,西班牙超級聯賽正在等待你的挑戰，現在輪到你上場！挑選你的球員，打造終極陣容，統治球場。在<b>#time# (UTC)</b>之前贏取<b>傳奇球員</b>和<b>額外金幣</b>！所有獎勵都可在生涯模式中直接領取，<b>每項獎勵只能獲得一次</b>。立即加入選秀挑戰！,西班牙超級聯賽正在等待你的挑戰，現在輪到你上場！挑選你的球員，打造終極陣容，統治球場。在<b>#time# (UTC)</b>之前贏取<b>傳奇球員</b>和<b>額外金幣</b>！所有獎勵都可在生涯模式中直接領取，<b>每項獎勵只能獲得一次</b>。立即加入選秀挑戰！,스페인 슈퍼리그가 당신을 기다리고 있습니다. 이제 당신의 차례입니다! 선수를 선택하고 최고의 팀을 만들어 경기장을 지배하세요. <b>#time# (UTC)</b> 전에 <b>전설 선수</b>와 <b>보너스 코인</b>을 획득하세요! 모든 보상은 커리어 모드에서 바로 수령할 수 있으며 <b>각 보상은 한 번만 획득할 수 있습니다</b>. 지금 선발 챌린지에 참여하세요!,"الدوري الإسباني الممتاز بانتظارك، والآن جاء دورك! اختر لاعبيك، شكّل الفريق المثالي، وسيطر على أرض الملعب. اربح >b<لاعبين أسطوريين>b/< و >b<عملات إضافية>b/< قبل >b<#time# UTC>b/<! يتم استلام جميع المكافآت مباشرة في وضع المسيرة، >b<ويمكن الحصول على كل مكافأة مرة واحدة فقط>b/<. ادخل تحدي الاختيار الآن!","De Spaanse Superliga wacht op je, nu is het jouw beurt! Kies je spelers, stel het ultieme team samen en domineer het veld. Win <b>legendarische spelers</b> en <b>bonusmunten</b> vóór <b>#time# (UTC)</b>! Alle beloningen worden direct geclaimd in de Carrièremodus, <b>elk kan slechts één keer worden verdiend</b>. Stap nu in de selectie-uitdaging!","İspanya Süper Ligi sizi bekliyor, şimdi sıra sizde! Oyuncularınızı seçin, en güçlü takımı kurun ve sahaya hükmedin. <b>#time# (UTC)</b> öncesinde <b>efsanevi oyuncular</b> ve <b>bonus paralar</b> kazanın! Tüm ödüller Kariyer Modunda doğrudan alınır ve <b>her biri yalnızca bir kez kazanılabilir</b>. Hemen Seçim Mücadelesine katılın!","Liga Super Spanyol menunggumu, sekarang giliranmu! Pilih pemainmu, bangun tim terbaik, dan kuasai lapangan. Menangkan <b>pemain legendaris</b> dan <b>koin bonus</b> sebelum <b>#time# (UTC)</b>! Semua hadiah diklaim langsung di Mode Karier, <b>masing-masing hanya bisa diperoleh sekali</b>. Masuk ke Tantangan Seleksi sekarang!",ซูเปอร์ลีกสเปนกำลังรอคุณอยู่ ตอนนี้ถึงตาคุณแล้ว! เลือกผู้เล่นของคุณ สร้างทีมที่แข็งแกร่งที่สุด และครองสนามให้ได้ รับ <b>ผู้เล่นระดับตำนาน</b> และ <b>เหรียญโบนัส</b> ก่อน <b>#time# (UTC)</b>! รางวัลทั้งหมดรับได้โดยตรงในโหมดอาชีพ และ <b>แต่ละรางวัลรับได้เพียงครั้งเดียว</b> เข้าร่วมความท้าทายการคัดเลือกได้เลยตอนนี้!,"Siêu Liên đoàn Tây Ban Nha đang chờ bạn, giờ đến lượt bạn! Hãy chọn các cầu thủ, xây dựng đội hình tối thượng và thống trị sân cỏ. Giành <b>cầu thủ huyền thoại</b> và <b>xu thưởng</b> trước <b>#time# (UTC)</b>! Tất cả phần thưởng được nhận trực tiếp trong Chế độ Sự nghiệp, <b>mỗi phần thưởng chỉ có thể nhận một lần</b>. Hãy tham gia Thử thách tuyển chọn ngay!",,,"Hiszpańska Superliga czeka na Ciebie — teraz Twoja kolej! Wybierz swoich zawodników, stwórz najlepszą drużynę i zdominuj boisko. Wygraj <b>legendarnych zawodników</b> i <b>dodatkowe monety</b> przed <b>#time# (UTC)</b>! Wszystkie nagrody odbierzesz bezpośrednio w trybie kariery, a <b>każdą można zdobyć tylko raz</b>. Dołącz teraz do Wyzwania wyboru!",,
ChineseLeagueCup,ChineseLeague Cup,Coupe de Chine,Copa da China,China-Pokal,Coppa di Cina,中国杯,Copa de China,Кубок Китая,中国杯,中國盃,中國盃,차이나컵,كأس الصين,Beker van China,Çin Kupası,Piala Tiongkok,ไชน่า คัพ,Cúp Trung Quốc,,,Puchar Chin,,
ChineseLeagueSuperCup,ChineseLeague Super Cup,Supercoupe de Chine,Supertaça da China,China-Super-Pokal,Supercoppa di Cina,中国超级杯,Supercopa de China,Суперкубок Китая,中国超级杯,中國超級盃,中國超級盃,중국 슈퍼컵,كأس السوبر الصيني,Chinese Super Cup,Çin Süper Kupası,Piala Super Tiongkok,ไชน่า ซูเปอร์ คัพ,Siêu cúp Trung Quốc,,,Superpuchar Chin,,
stadium_7,United Stadium,Stade Unifié,Estádio Unido,Vereinigtes Stadion,Stadio Unito,ユナイテッド・スタジアム,Estadio Unido,Объединенный стадион,联合体育场,聯合體育場,聯合體育場,유나이티드 스타디움,الملعب الموحد,Verenigd Stadion,Birleşik Stadyum,Stadion Bersatu,ยูไนเต็ด สเตเดียม,Sân vận động Hợp nhất,,,Zjednoczony Stadion,,
be_a_legend,Player Career,Carrière de joueur,Carreira de Jogador,Spielerkarriere,Carriera giocatore,選手キャリア,Carrera de jugador,Карьера игрока,球员生涯,球員生涯,球員職業生涯,선수 커리어,مسيرة اللاعب,Spelerscarrière,Oyuncu Kariyeri,Karier Pemain,อาชีพผู้เล่น,Sự nghiệp cầu thủ,,,Kariera zawodnika,,
start_new_league,A New Legend Begins,Une nouvelle légende commence,Una Nuova Leggenda Ha Inizio,Eine neue Legende beginnt,Una nueva leyenda comienza,新たな伝説が始まる,Uma nova lenda começa,Начинается Новая Легенда,一段新的传奇已然开启,全新傳奇就此展開,全新傳奇就此展開,새로운 전설의 시작,تبدأ أسطورة جديدة,Een Nieuwe Legende Begint,Yeni Bir Efsane Başlıyor,Legenda Baru Dimulai,ตำนานบทใหม่เริ่มต้นขึ้น,Một Huyền Thoại Mới Bắt Đầu,,,Zaczyna się Nowa Legenda,,
base_info,Basic Info,Informations de base,Informazioni di Base,Basisinformationen,Información básica,基本情報,Informações básicas,Основная Информация,基本信息,基本資訊,基本資訊,기본 정보,المعلومات الأساسية,Basisinformatie,Temel Bilgiler,Info Dasar,ข้อมูลพื้นฐาน,Thông Tin Cơ Bản,,,Podstawowe Informacje,,
kit_name,Kit Name,Nom sur le maillot,Nome sulla Maglia,Trikotname,Nombre de camiseta,ユニフォームネーム,Nome na camisola,Имя на Форме,球衣名字,球衣名稱,球衣名稱,유니폼 이름,الاسم على القميص,Naam op Shirt,Forma Adı,Nama di Jersey,ชื่อบนเสื้อ,Tên Trên Áo,,,Nazwa na Koszulce,,
kit_number,Kit Number,Numéro de maillot,Numero di Maglia,Trikotnummer,Número de camiseta,背番号,Número da camisola,Номер на Форме,球衣号码,球衣號碼,球衣號碼,등번호,رقم القميص,Shirtnummer,Forma Numarası,Nomor Jersey,หมายเลขเสื้อ,Số Áo,,,Numer Koszulki,,
region,Country/Region,Pays/Région,Paese/Regione,Land/Region,País/Región,国/地域,País/Região,Страна/Регион,国家/地区,國家/地區,國家/地區,국가/지역,البلد/المنطقة,Land/Regio,Ülke/Bölge,Negara/Wilayah,ประเทศ/ภูมิภาค,Quốc Gia/Khu Vực,,,Kraj/Region,,
player_style,Player Type,Type de joueur,Tipo di Giocatore,Spielertyp,Tipo de jugador,選手タイプ,Tipo de jogador,Тип Игрока,球员类型,球員類型,球員類型,선수 유형,نوع اللاعب,Spelerstype,Oyuncu Türü,Tipe Pemain,ประเภทผู้เล่น,Loại Cầu Thủ,,,Typ Zawodnika,,
playerType_1,Physical,Physique,Fisico,Körperlich,Físico,フィジカル型,Físico,Физический,力量型,力量型,力量型,피지컬형,بدني,Fysiek,Fiziksel,Fisik,สายพละกำลัง,Thể Chất,,,Fizyczny,,
playerType_2,Agile,Agile,Agile,Agil,Ágil,アジリティ型,Ágil,Ловкий,敏捷型,敏捷型,敏捷型,민첩형,رشيق,Behendig,Çevik,Lincah,สายคล่องตัว,Nhanh Nhẹn,,,Zwinny,,
playerType_3,Technical,Technique,Tecnico,Technisch,Técnico,テクニック型,Técnico,Техничный,技术型,技術型,技術型,테크니컬형,مهاري,Technisch,Teknik,Teknis,สายเทคนิค,Kỹ Thuật,,,Techniczny,,
playerType_4,Balanced,Équilibré,Equilibrato,Ausgeglichen,Equilibrado,バランス型,Equilibrado,Сбалансированный,均衡型,均衡型,均衡型,균형형,متوازن,Gebalanceerd,Dengeli,Seimbang,สายสมดุล,Cân Bằng,,,Zrównoważony,,
salary,Salary,Salaire,Stipendio,Gehalt,Salario,給与,Salário,Зарплата,薪水,薪資,薪資,급여,الراتب,Salaris,Maaş,Gaji,ค่าเหนื่อย,Lương,,,Pensja,,
tables,STANDINGS,CLASSEMENT,CLASSIFICA,TABELLE,CLASIFICACIÓN,順位表,CLASSIFICAÇÃO,ТУРНИРНАЯ ТАБЛИЦА,积分榜,積分榜,積分榜,순위표,الترتيب,STAND,PUAN DURUMU,KLASEMEN,ตารางคะแนน,BẢNG XẾP HẠNG,,,TABELA,,
calendar,CALENDAR,CALENDRIER,CALENDARIO,KALENDER,CALENDARIO,カレンダー,CALENDÁRIO,КАЛЕНДАРЬ,日历,日曆,日曆,일정,التقويم,KALENDER,TAKVİM,KALENDER,ปฏิทิน,LỊCH,,,KALENDARZ,,
agent,AGENT,AGENT,AGENTE,BERATER,REPRESENTANTE,エージェント,AGENTE,АГЕНТ,经纪人,經紀人,經紀人,에이전트,الوكيل,SPELERSMAKELAAR,MENAJER,AGEN,เอเยนต์,NGƯỜI ĐẠI DIỆN,,,AGENT,,
coachTrustLevel_0,Fringe Player,Joueur de complément.,Giocatore ai Margini,Ergänzungsspieler,Jugador suplente,控え選手,Jogador de reserva.,Игрок Запаса,边缘球员,邊緣球員,邊緣球員,후보 선수,لاعب احتياطي,Reservespeler,Yedek Oyuncu,Pemain Pelapis,นักเตะตัวสำรอง,Cầu Thủ Dự Bị,,,Zawodnik Rezerwowy,,
coachTrustLevel_1,Rotation Player,Joueur de rotation,Giocatore di Rotazione,Rotationsspieler,Jugador de rotación,ローテーション選手,Jogador de rotação,Игрок Ротации,轮换球员,輪替球員,輪替球員,로테이션 선수,لاعب مداورة,Rotatiespeler,Rotasyon Oyuncusu,Pemain Rotasi,นักเตะหมุนเวียน,Cầu Thủ Luân Phiên,,,Zawodnik Rotacyjny,,
coachTrustLevel_2,Regular Starter,Titulaire régulier,Titolare Abituale,Stammspieler,Titular habitual,レギュラー,Titular habitual,Постоянный Игрок Основы,常规首发,固定先發,固定先發,주전 선수,لاعب أساسي,Vaste Basisspeler,Düzenli İlk 11 Oyuncusu,Pemain Inti Reguler,ตัวจริงประจำ,Cầu Thủ Đá Chính Thường Xuyên,,,Regularny Zawodnik Pierwszego Składu,,
coachTrustLevel_3,Key Player,Joueur clé,Giocatore Chiave,Schlüsselspieler,Jugador clave,主力選手,Jogador-chave,Ключевой Игрок,核心球员,核心球員,核心球員,핵심 선수,لاعب محوري,Sleutelspeler,Kilit Oyuncu,Pemain Kunci,นักเตะคนสำคัญ,Cầu Thủ Chủ Chốt,,,Kluczowy Zawodnik,,
ProCamera,Pro Camera,Caméra pro,Telecamera Pro,Profi-Kamera,Cámara profesional,プロカメラ,Câmara profissional,Профессиональная Камера,职业视角,職業視角,職業視角,프로 카메라,كاميرا المحترف,Procamera,Pro Kamera,Kamera Pro,มุมกล้องโปร,Camera Chuyên Nghiệp,,,Kamera Pro,,
me,MY PLAYER,Moi,IL MIO GIOCATORE,Ich,Yo,マイプレイヤー,Eu,МОЙ ИГРОК,我,我的球員,我的球員,내 선수,لاعبي,MIJN SPELER,OYUNCUM,PEMAIN SAYA,นักเตะของฉัน,CẦU THỦ CỦA TÔI,,,MÓJ ZAWODNIK,,
boost,Boost,Bonus,Potenziamento,Bonus,Mejora,ブースト,Bónus,Усиление,加成,加成,加成,부스트,تعزيز,Boost,Takviye,Boost,บูสต์,Tăng Cường,,,Wzmocnienie,,
boosted,Boost Applied,Amélioré,Potenziamento Applicato,Verstärkt,Mejorado,ブースト適用済み,Melhorado,Усиление Применено,已加成,已套用加成,已套用加成,부스트 적용됨,تم تطبيق التعزيز,Boost Toegepast,Takviye Uygulandı,Boost Diterapkan,ใช้บูสต์แล้ว,Đã Áp Dụng Tăng Cường,,,Zastosowano Wzmocnienie,,
physically_fit,Fully Fit,En pleine forme,In Piena Forma,Voll fit,Totalmente en forma,コンディション万全,Totalmente apto,Полностью Готов,体能充沛,體能充沛,體能充沛,최상의 컨디션,جاهز تمامًا,Volledig Fit,Tam Formda,Bugar Sepenuhnya,ฟิตเต็มที่,Thể Trạng Sung Mãn,,,Pełna Sprawność,,
my_stats,My Stats,Mes statistiques,Le Mie Statistiche,Meine Statistiken,Mis estadísticas,マイスタッツ,Minhas estatísticas,Моя Статистика,我的数据,我的數據,我的數據,내 기록,إحصاءاتي,Mijn Statistieken,İstatistiklerim,Statistik Saya,สถิติของฉัน,Thống Kê Của Tôi,,,Moje Statystyki,,
